"Pop" "Origin" "Latitude" "Longitude" "Row" "Column" "Trt" "Mom" "tagged" "Bolt.date" "BoltedatH" "MaxBoltHtH" "Rose.AreaH.m2" "CrownDiam.mm" "Shoot.mass.gH" "bolt.bin" "time" "m.date" "lfl" "lfw" "lfc" "rd" "alt" "PC1" "PC2" "PC3"
"595" "US001" "inv" 45.6152333333333 -120.787533333333 5 "K" "drought" 30 "US001-2" NA "No" NA 0.282656463 30.7 108 0 1 13 10.6 2.4 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"596" "US001" "inv" 45.6152333333333 -120.787533333333 5 "S" "drought" 4 "US017-4" NA "No" NA 0.250534625 22.2 61 0 1 17 4.6 0.9 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"597" "US001" "inv" 45.6152333333333 -120.787533333333 6 "C" "control" 29 "US001-4" NA "No" NA 0.465648838 45.2 170 0 1 13 7.4 2.7 15 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"598" "US001" "inv" 45.6152333333333 -120.787533333333 6 "J" "control" 9 "US017-7" NA "No" NA 0.406431563 40.2 142 0 1 17 9 2.2 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"599" "US001" "inv" 45.6152333333333 -120.787533333333 8 "B" "control" 4 "US001-5" 42 "Yes" 5.5 0.16492875 9.23 14 1 1 13 4.6 1.1 16 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"600" "US001" "inv" 45.6152333333333 -120.787533333333 15 "F" "drought" 7 "US001-7" 39 "Yes" 21.5 0.16618535 8.8 10 1 3 42 25 8 46 46 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"601" "US001" "inv" 45.6152333333333 -120.787533333333 19 "G" "drought" 7 "US017-2" NA "No" NA 0.336925875 24.8 100 0 3 117 35 8 NA 66 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"602" "US001" "inv" 45.6152333333333 -120.787533333333 10 "J" "control" 14 "US017-6" NA "No" NA 0.35781685 43.5 166 0 1 17 4 1 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"603" "US001" "inv" 45.6152333333333 -120.787533333333 12 "I" "drought" 30 "US017-1" NA "No" NA 0.61353495 50 198 0 1 13 8.1 2 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"604" "US001" "inv" 45.6152333333333 -120.787533333333 13 "J" "control" 29 "US017-5" NA "No" NA 0.2682841 40.6 102 0 1 17 9.1 2.2 8 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"605" "US001" "inv" 45.6152333333333 -120.787533333333 14 "I" "control" 9 "US017-3" NA "No" NA 0.380985413 38.3 126 0 1 13 9.5 2.2 14 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"606" "US001" "inv" 45.6152333333333 -120.787533333333 14 "J" "control" 29 "US001-6" NA "No" NA 0.2368691 31.9 74 0 1 17 8.7 3 22 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"607" "US001" "inv" 45.6152333333333 -120.787533333333 14 "O" "control" 4 "RU008-3" NA "No" NA 0.087176625 21.2 22 0 1 13 2.9 0.9 5 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"608" "US001" "inv" 45.6152333333333 -120.787533333333 15 "F" "drought" 7 "US001-7" 39 "Yes" 21.5 0.16618535 8.8 10 1 1 17 6.6 1.6 7 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"609" "US001" "inv" 45.6152333333333 -120.787533333333 2 "F" "control" 7 "US017-9" NA "No" NA 0.336925875 26.1 126 0 2 32 19.2 6.1 54 34.1 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"610" "US001" "inv" 45.6152333333333 -120.787533333333 14 "O" "control" 4 "RU008-3" NA "No" NA 0.087176625 21.2 22 0 2 31 8.8 1.9 26 14.3 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"611" "US001" "inv" 45.6152333333333 -120.787533333333 15 "F" "drought" 7 "US001-7" 39 "Yes" 21.5 0.16618535 8.8 10 1 2 32 19.1 7.2 41 35.3 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"612" "US001" "inv" 45.6152333333333 -120.787533333333 2 "F" "control" 7 "US017-9" NA "No" NA 0.336925875 26.1 126 0 3 117 5 6 33 66 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"613" "US001" "inv" 45.6152333333333 -120.787533333333 8 "H" "control" 30 "US001-3" NA "No" NA 0.429364513 39.5 218 0 1 17 12.2 3.7 10 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"614" "US001" "inv" 45.6152333333333 -120.787533333333 9 "O" "control" 9 "US001-1" NA "No" NA 0.417269738 48.3 166 0 1 13 8.6 2.8 9 NA 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"615" "US001" "inv" 45.6152333333333 -120.787533333333 14 "J" "control" 29 "US001-6" NA "No" NA 0.2368691 31.9 74 0 2 32 20 5.7 63 41.9 342 -3.06821010400035 0.128775242099107 -3.3737120812739
"616" "US002" "inv" 46.1822666666667 -118.82615 19 "N" "drought" 15 "US002-1" NA "No" NA 0.168227325 23.6 44 0 3 117 29 4.5 NA 51 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"617" "US002" "inv" 46.1822666666667 -118.82615 10 "O" "control" 10 "US002-6" 50 "Yes" 12.5 0.232313925 19.11 14 1 1 17 9.5 1.9 8 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"618" "US002" "inv" 46.1822666666667 -118.82615 13 "F" "control" 9 "US013-8" NA "No" NA 0.41122235 28.6 74 0 1 13 1 0.3 1 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"619" "US002" "inv" 46.1822666666667 -118.82615 15 "U" "drought" 5 "US013-3" NA "No" NA 0.301584 44.5 104 0 1 13 3.3 1.6 5 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"620" "US002" "inv" 46.1822666666667 -118.82615 18 "Q" "control" 10 "US012-8" NA "No" NA 0.52808615 36.5 124 0 1 17 8.8 2.1 12 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"621" "US002" "inv" 46.1822666666667 -118.82615 19 "N" "drought" 15 "US002-1" NA "No" NA 0.168227325 23.6 44 0 1 13 5.4 1.5 9 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"622" "US002" "inv" 46.1822666666667 -118.82615 15 "L" "drought" 9 "US013-4" 53 "Yes" 20 0.228936813 10.91 27 1 1 17 7.4 1.8 9 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"623" "US002" "inv" 46.1822666666667 -118.82615 15 "L" "drought" 9 "US013-4" 53 "Yes" 20 0.228936813 10.91 27 1 3 53 29 5 118 55 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"624" "US002" "inv" 46.1822666666667 -118.82615 15 "U" "drought" 5 "US013-3" NA "No" NA 0.301584 44.5 104 0 3 117 31 4.5 NA 64 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"625" "US002" "inv" 46.1822666666667 -118.82615 18 "Q" "control" 10 "US012-8" NA "No" NA 0.52808615 36.5 124 0 3 117 36 7.5 NA 82 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"626" "US002" "inv" 46.1822666666667 -118.82615 2 "N" "control" 9 "US002-7" NA "No" NA 0.207810225 14.7 16 0 2 32 5.1 1.2 5 8.5 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"627" "US002" "inv" 46.1822666666667 -118.82615 8 "M" "control" 10 "US002-2" 57 "Yes" 35 0.250220475 13.74 32 1 1 17 6.4 2.2 9 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"628" "US002" "inv" 46.1822666666667 -118.82615 9 "K" "control" 9 "US013-5" NA "No" NA 0.182364075 21.1 74 0 1 13 7.5 1.3 9 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"629" "US002" "inv" 46.1822666666667 -118.82615 4 "T" "control" 9 "US013-7" NA "No" NA 0.3367688 34.7 166 0 2 31 16.3 5.2 18 31.8 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"630" "US002" "inv" 46.1822666666667 -118.82615 8 "M" "control" 10 "US002-2" 57 "Yes" 35 0.250220475 13.74 32 1 2 32 21.1 4.9 18 41 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"631" "US002" "inv" 46.1822666666667 -118.82615 9 "K" "control" 9 "US013-5" NA "No" NA 0.182364075 21.1 74 0 2 31 14.6 4.6 17 27.2 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"632" "US002" "inv" 46.1822666666667 -118.82615 10 "O" "control" 10 "US002-6" 50 "Yes" 12.5 0.232313925 19.11 14 1 2 32 19.4 4.1 17 38.2 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"633" "US002" "inv" 46.1822666666667 -118.82615 13 "F" "control" 9 "US013-8" NA "No" NA 0.41122235 28.6 74 0 2 31 4.5 0.9 5 7.7 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"634" "US002" "inv" 46.1822666666667 -118.82615 15 "L" "drought" 9 "US013-4" 53 "Yes" 20 0.228936813 10.91 27 1 2 32 19.2 5.2 22 38.4 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"635" "US002" "inv" 46.1822666666667 -118.82615 15 "U" "drought" 5 "US013-3" NA "No" NA 0.301584 44.5 104 0 2 31 11.1 3.2 12 21.1 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"636" "US002" "inv" 46.1822666666667 -118.82615 18 "Q" "control" 10 "US012-8" NA "No" NA 0.52808615 36.5 124 0 2 32 24.8 5.2 25 42.8 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"637" "US002" "inv" 46.1822666666667 -118.82615 19 "N" "drought" 15 "US002-1" NA "No" NA 0.168227325 23.6 44 0 2 31 20.3 4.9 18 36.2 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"638" "US002" "inv" 46.1822666666667 -118.82615 3 "L" "control" 9 "US002-3" NA "No" NA 0.326716 28 92 0 1 13 5.5 1.5 5 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"639" "US002" "inv" 46.1822666666667 -118.82615 3 "O" "control" 3 "US002-8" NA "No" NA 0.444365175 27.9 94 0 1 17 8.1 1.6 7 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"640" "US002" "inv" 46.1822666666667 -118.82615 3 "L" "control" 9 "US002-3" NA "No" NA 0.326716 28 92 0 2 31 20.2 4.5 11 32.2 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"641" "US002" "inv" 46.1822666666667 -118.82615 3 "O" "control" 3 "US002-8" NA "No" NA 0.444365175 27.9 94 0 2 32 22.7 4.2 14 45.2 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"642" "US002" "inv" 46.1822666666667 -118.82615 2 "N" "control" 9 "US002-7" NA "No" NA 0.207810225 14.7 16 0 3 117 31 5 NA 54 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"643" "US002" "inv" 46.1822666666667 -118.82615 3 "L" "control" 9 "US002-3" NA "No" NA 0.326716 28 92 0 3 117 36 7 NA 65 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"644" "US002" "inv" 46.1822666666667 -118.82615 3 "O" "control" 3 "US002-8" NA "No" NA 0.444365175 27.9 94 0 3 117 39 7 NA 82 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"645" "US002" "inv" 46.1822666666667 -118.82615 4 "T" "control" 9 "US013-7" NA "No" NA 0.3367688 34.7 166 0 3 117 39 8 NA 67 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"646" "US002" "inv" 46.1822666666667 -118.82615 8 "M" "control" 10 "US002-2" 57 "Yes" 35 0.250220475 13.74 32 1 3 60 28 6 76 59 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"647" "US002" "inv" 46.1822666666667 -118.82615 9 "K" "control" 9 "US013-5" NA "No" NA 0.182364075 21.1 74 0 3 117 28 8 NA 54 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"648" "US002" "inv" 46.1822666666667 -118.82615 10 "O" "control" 10 "US002-6" 50 "Yes" 12.5 0.232313925 19.11 14 1 3 50 32 6 42 58 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"649" "US002" "inv" 46.1822666666667 -118.82615 13 "F" "control" 9 "US013-8" NA "No" NA 0.41122235 28.6 74 0 3 117 37 8 NA 77 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"650" "US002" "inv" 46.1822666666667 -118.82615 2 "N" "control" 9 "US002-7" NA "No" NA 0.207810225 14.7 16 0 1 17 1.2 0.2 2 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"651" "US002" "inv" 46.1822666666667 -118.82615 4 "T" "control" 9 "US013-7" NA "No" NA 0.3367688 34.7 166 0 1 13 5.7 1.4 7 NA 208 -3.89448572378718 0.116568503383709 -2.04740342726837
"652" "US003" "inv" 46.60415 -116.64175 3 "T" "control" 25 "CORY2-8" 50 "Yes" 7.5 0.207339 23.27 24 1 2 32 16.9 4 49 31.2 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"653" "US003" "inv" 46.60415 -116.64175 5 "B" "drought" 27 "US012-5" NA "No" NA 0.1017846 17.5 34 0 2 31 5.8 1.9 11 10.6 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"654" "US003" "inv" 46.60415 -116.64175 3 "T" "control" 25 "CORY2-8" 50 "Yes" 7.5 0.207339 23.27 24 1 3 50 27.5 7.5 121 55 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"655" "US003" "inv" 46.60415 -116.64175 5 "B" "drought" 27 "US012-5" NA "No" NA 0.1017846 17.5 34 0 3 117 18 5 NA 36 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"656" "US003" "inv" 46.60415 -116.64175 8 "D" "control" 7 "US003-6" 39 "Yes" 26 0.136890863 10.84 17 1 3 42 24 5 48 42 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"657" "US003" "inv" 46.60415 -116.64175 8 "R" "control" 20 "US003-8" NA "No" NA 0.321611063 27 96 0 3 117 33 8 NA 65 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"658" "US003" "inv" 46.60415 -116.64175 10 "F" "control" 20 "US012-1" NA "No" NA 0.36284325 26.5 124 0 3 117 34 9 NA 70 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"659" "US003" "inv" 46.60415 -116.64175 12 "S" "drought" 27 "US003-1" 42 "Yes" 17 0.14859295 10.1 10.4 1 3 46 22 8 66 44 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"660" "US003" "inv" 46.60415 -116.64175 16 "R" "drought" 25 "US003-4" 53 "Yes" 37.5 0.180871863 12.01 26 1 3 53 23.5 9 79 49 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"661" "US003" "inv" 46.60415 -116.64175 17 "J" "control" 20 "US003-5" 42 "Yes" 10 0.17623815 9.84 20 1 3 42 24.5 5 76 51 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"662" "US003" "inv" 46.60415 -116.64175 3 "T" "control" 25 "CORY2-8" 50 "Yes" 7.5 0.207339 23.27 24 1 1 17 5.7 1.2 11 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"663" "US003" "inv" 46.60415 -116.64175 18 "M" "control" 20 "CORY2-6" NA "No" NA 0.4636854 43.2 110 0 3 117 43.5 11 NA 82 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"664" "US003" "inv" 46.60415 -116.64175 19 "B" "drought" 7 "CORY2-9" NA "No" NA 0.2777086 28 70 0 3 117 32 4 NA 68 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"665" "US003" "inv" 46.60415 -116.64175 8 "R" "control" 20 "US003-8" NA "No" NA 0.321611063 27 96 0 1 13 6.1 1.2 7 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"666" "US003" "inv" 46.60415 -116.64175 10 "F" "control" 20 "US012-1" NA "No" NA 0.36284325 26.5 124 0 1 17 5.1 1.2 5 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"667" "US003" "inv" 46.60415 -116.64175 12 "S" "drought" 27 "US003-1" 42 "Yes" 17 0.14859295 10.1 10.4 1 1 13 6.2 1.6 8 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"668" "US003" "inv" 46.60415 -116.64175 16 "R" "drought" 25 "US003-4" 53 "Yes" 37.5 0.180871863 12.01 26 1 1 17 5.7 1.5 9 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"669" "US003" "inv" 46.60415 -116.64175 17 "J" "control" 20 "US003-5" 42 "Yes" 10 0.17623815 9.84 20 1 1 13 6.4 1.8 24 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"670" "US003" "inv" 46.60415 -116.64175 18 "M" "control" 20 "CORY2-6" NA "No" NA 0.4636854 43.2 110 0 1 17 6 1.7 1 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"671" "US003" "inv" 46.60415 -116.64175 19 "B" "drought" 7 "CORY2-9" NA "No" NA 0.2777086 28 70 0 1 13 6.9 1.4 20 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"672" "US003" "inv" 46.60415 -116.64175 17 "J" "control" 20 "US003-5" 42 "Yes" 10 0.17623815 9.84 20 1 2 31 19.2 4.3 90 34.4 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"673" "US003" "inv" 46.60415 -116.64175 18 "M" "control" 20 "CORY2-6" NA "No" NA 0.4636854 43.2 110 0 2 32 29.2 2.4 27 19.6 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"674" "US003" "inv" 46.60415 -116.64175 19 "B" "drought" 7 "CORY2-9" NA "No" NA 0.2777086 28 70 0 2 31 17.4 4.1 86 33.7 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"675" "US003" "inv" 46.60415 -116.64175 12 "S" "drought" 27 "US003-1" 42 "Yes" 17 0.14859295 10.1 10.4 1 2 31 16 5.4 27 28.2 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"676" "US003" "inv" 46.60415 -116.64175 8 "D" "control" 7 "US003-6" 39 "Yes" 26 0.136890863 10.84 17 1 2 32 17.7 5.4 51 33.1 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"677" "US003" "inv" 46.60415 -116.64175 5 "B" "drought" 27 "US012-5" NA "No" NA 0.1017846 17.5 34 0 1 13 6 1.5 6 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"678" "US003" "inv" 46.60415 -116.64175 8 "D" "control" 7 "US003-6" 39 "Yes" 26 0.136890863 10.84 17 1 1 17 7.4 2.2 14 NA 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"679" "US003" "inv" 46.60415 -116.64175 16 "R" "drought" 25 "US003-4" 53 "Yes" 37.5 0.180871863 12.01 26 1 2 32 18 4.9 27 33.2 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"680" "US003" "inv" 46.60415 -116.64175 8 "R" "control" 20 "US003-8" NA "No" NA 0.321611063 27 96 0 2 31 19.9 5.6 22 35.3 682 0.46843091939525 -1.08643227710784 -2.31947398350888
"681" "US003" "inv" 46.60415 -116.64175 10 "F" "control" 20 "US012-1" NA "No" NA 0.36284325 26.5 124 0 2 32 14.2 5.6 24 27.2 682 0.46843091939525 -1.08643227710784 -2.31947398350888
