Pop	Row	Column	Trt	Mom	Origin	tagged	color	Bolt.date	BoltedatH	MaxBoltHtH	Min.Rose.diamH	Rose.AreaH.m2	CrownDiam.mm	Shoot.mass.gH	bolt.bin	alt	bio11	bio4	bio6	bio9	Latitude	Longitude	PC1	PC2	PC3	PC4	time	m.date	lfl	lfw	lfc	rd	Harvest.date
527	TR001	16	J	drought	22	nat	TR001-5	black	39	Yes	21	29	0.070605213	6.36	4.5	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	15.6	4.9	15	29.5	42
528	TR001	16	J	drought	22	nat	TR001-5	black	39	Yes	21	29	0.070605213	6.36	4.5	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	17.5	4	15	31	42
529	TR001	16	K	drought	22	nat	US020-7	black	39	Yes	15	25	0.058903125	5.64	4	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	17	5.5	10	30	42
530	TR001	16	K	drought	22	nat	US020-7	black	39	Yes	15	25	0.058903125	5.64	4	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	6.3	1.1	5	NA	42
531	TR001	16	K	drought	22	nat	US020-7	black	39	Yes	15	25	0.058903125	5.64	4	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	15.5	4	9	28.7	42
532	TR001	17	O	control	20	nat	US022-2	black	42	Yes	25	48	0.1960296	12.44	14	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	46	26	7	63	52	46
533	TR001	17	O	control	20	nat	US022-2	black	42	Yes	25	48	0.1960296	12.44	14	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	14	7.2	1.3	8	NA	46
534	TR001	17	O	control	20	nat	US022-2	black	42	Yes	25	48	0.1960296	12.44	14	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	17.5	5.2	33	34.8	46
535	TR001	18	H	control	17	nat	TR001-6	black	39	Yes	18	32	0.100528	8.76	14	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	14	8.4	2.3	14	NA	42
536	TR001	18	H	control	17	nat	TR001-6	black	39	Yes	18	32	0.100528	8.76	14	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	17.6	4.2	41	34.3	42
537	TR001	18	H	control	17	nat	TR001-6	black	39	Yes	18	32	0.100528	8.76	14	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	20.5	4	47	40	42
538	TR001	18	O	control	25	nat	US022-3	black	35	Yes	32	34	0.0961299	10.97	7	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	19	5.3	16	36.2	42
539	TR001	18	O	control	25	nat	US022-3	black	35	Yes	32	34	0.0961299	10.97	7	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	14	9.2	2.2	8	NA	42
540	TR001	18	O	control	25	nat	US022-3	black	35	Yes	32	34	0.0961299	10.97	7	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	20	3.5	13	36	42
541	TR001	19	E	drought	17	nat	US022-9	black	42	Yes	19	33	0.090710813	6.48	4	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	3.7	0.8	6	NA	42
542	TR001	19	E	drought	17	nat	US022-9	black	42	Yes	19	33	0.090710813	6.48	4	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	16.5	3.5	49	35	42
543	TR001	19	E	drought	17	nat	US022-9	black	42	Yes	19	33	0.090710813	6.48	4	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	13.2	3.4	56	24.5	42
544	TR001	19	I	drought	20	nat	TR001-2	black	39	Yes	23	32	0.0929884	7.44	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	18.5	3.5	17	37	42
545	TR001	19	I	drought	20	nat	TR001-2	black	39	Yes	23	32	0.0929884	7.44	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	8.6	1.5	9	NA	42
546	TR001	19	I	drought	20	nat	TR001-2	black	39	Yes	23	32	0.0929884	7.44	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	17.6	4.4	19	32.2	42
547	TR001	2	G	control	20	nat	TR001-8	black	39	Yes	10	32	0.0929884	7.7	1.7	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	NA	NA	NA	NA	42
548	TR001	2	G	control	20	nat	TR001-8	black	39	Yes	10	32	0.0929884	7.7	1.7	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	4.5	1	5	NA	42
549	TR001	2	G	control	20	nat	TR001-8	black	39	Yes	10	32	0.0929884	7.7	1.7	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	20	5	10	37	42
550	TR001	4	R	control	20	nat	EDGE-46	black	50	Yes	27	36.5	0.126131225	11.32	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	5.3	0.9	4	NA	53
551	TR001	4	R	control	20	nat	EDGE-46	black	50	Yes	27	36.5	0.126131225	11.32	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	15.2	3.2	12	26.8	53
552	TR001	4	R	control	20	nat	EDGE-46	black	50	Yes	27	36.5	0.126131225	11.32	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	53	23	4	34	44	53
553	TR001	5	M	drought	18	nat	TR001-7	black	NA	No	NA	46	0.1734108	20	46	0	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	117	25	3.5	NA	48	117
554	TR001	5	M	drought	18	nat	TR001-7	black	NA	No	NA	46	0.1734108	20	46	0	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	12	5.5	1.5	8	NA	117
555	TR001	5	M	drought	18	nat	TR001-7	black	NA	No	NA	46	0.1734108	20	46	0	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	14.2	3.6	14	27.2	117
556	TR001	8	G	control	17	nat	TR001-3	black	39	Yes	26.5	52.5	0.226777031	10.87	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	31	22	4.2	23	42.6	42
557	TR001	8	G	control	17	nat	TR001-3	black	39	Yes	26.5	52.5	0.226777031	10.87	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	27.5	4.5	44	55	42
558	TR001	8	G	control	17	nat	TR001-3	black	39	Yes	26.5	52.5	0.226777031	10.87	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	8.5	1.6	10	NA	42
559	TR001	8	J	control	22	nat	US020-2	black	39	Yes	28.5	36	0.11592135	10.07	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	2	32	16.4	5.2	28	30.2	42
560	TR001	8	J	control	22	nat	US020-2	black	39	Yes	28.5	36	0.11592135	10.07	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	3	42	20.5	4.5	30	41	42
561	TR001	8	J	control	22	nat	US020-2	black	39	Yes	28.5	36	0.11592135	10.07	8	1	253	39	7167	-5	217	41.7511111111111	27.2477777777778	-2.79543863776839	0.144013551247996	-1.00633538003306	0.138862993499452	1	13	7.9	2.5	9	NA	42
562	US001	10	J	control	14	inv	US017-6	red	NA	No	NA	67	0.35781685	43.5	166	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	4	1	9	NA	117
563	US001	10	J	control	14	inv	US017-6	red	NA	No	NA	67	0.35781685	43.5	166	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	12.7	4	16	23.2	117
564	US001	10	J	control	14	inv	US017-6	red	NA	No	NA	67	0.35781685	43.5	166	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	30	7	NA	68	117
565	US001	12	I	drought	30	inv	US017-1	red	NA	No	NA	84	0.61353495	50	198	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	12	8.1	2	9	NA	117
566	US001	12	I	drought	30	inv	US017-1	red	NA	No	NA	84	0.61353495	50	198	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	20.8	5.4	39	41.5	117
567	US001	12	I	drought	30	inv	US017-1	red	NA	No	NA	84	0.61353495	50	198	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	44	5	NA	93	117
568	US001	13	J	control	29	inv	US017-5	red	NA	No	NA	56	0.2682841	40.6	102	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	14	9.1	2.2	8	NA	117
569	US001	13	J	control	29	inv	US017-5	red	NA	No	NA	56	0.2682841	40.6	102	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	21.7	6.5	17	39.2	117
570	US001	13	J	control	29	inv	US017-5	red	NA	No	NA	56	0.2682841	40.6	102	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	33	7	NA	61	117
571	US001	14	I	control	9	inv	US017-3	red	NA	No	NA	63	0.380985413	38.3	126	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	14	9.5	2.2	14	NA	117
572	US001	14	I	control	9	inv	US017-3	red	NA	No	NA	63	0.380985413	38.3	126	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	24.4	4.4	82	45.8	117
573	US001	14	I	control	9	inv	US017-3	red	NA	No	NA	63	0.380985413	38.3	126	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	33	7	NA	77	117
574	US001	14	J	control	29	inv	US001-6	red	NA	No	NA	52	0.2368691	31.9	74	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	14	8.7	3	22	NA	117
575	US001	14	J	control	29	inv	US001-6	red	NA	No	NA	52	0.2368691	31.9	74	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	20	5.7	63	41.9	117
576	US001	14	J	control	29	inv	US001-6	red	NA	No	NA	52	0.2368691	31.9	74	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	28	9	NA	58	117
577	US001	14	O	control	4	inv	RU008-3	red	NA	No	NA	30	0.087176625	21.2	22	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	14	2.9	0.9	5	NA	117
578	US001	14	O	control	4	inv	RU008-3	red	NA	No	NA	30	0.087176625	21.2	22	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	8.8	1.9	26	14.3	117
579	US001	14	O	control	4	inv	RU008-3	red	NA	No	NA	30	0.087176625	21.2	22	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	21	3.5	NA	37	117
580	US001	15	F	drought	7	inv	US001-7	red	39	Yes	21.5	46	0.16618535	8.8	10	1	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	12	6.6	1.6	7	NA	42
581	US001	15	F	drought	7	inv	US001-7	red	39	Yes	21.5	46	0.16618535	8.8	10	1	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	19.1	7.2	41	35.3	42
582	US001	15	F	drought	7	inv	US001-7	red	39	Yes	21.5	46	0.16618535	8.8	10	1	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	42	25	8	46	46	42
583	US001	19	G	drought	7	inv	US017-2	red	NA	No	NA	65	0.336925875	24.8	100	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	12	7.1	1.6	10	NA	117
584	US001	19	G	drought	7	inv	US017-2	red	NA	No	NA	65	0.336925875	24.8	100	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	20.4	4.8	59	40.4	117
585	US001	19	G	drought	7	inv	US017-2	red	NA	No	NA	65	0.336925875	24.8	100	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	35	8	NA	66	117
586	US001	2	F	control	7	inv	US017-9	red	NA	No	NA	65	0.336925875	26.1	126	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	6.8	1.7	9	NA	117
587	US001	2	F	control	7	inv	US017-9	red	NA	No	NA	65	0.336925875	26.1	126	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	19.2	6.1	54	34.1	117
588	US001	2	F	control	7	inv	US017-9	red	NA	No	NA	65	0.336925875	26.1	126	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	5	6	33	66	117
589	US001	4	B	drought	7	inv	US001-9	red	NA	No	NA	29	0.0728828	15.6	22	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	12	6.9	1.5	1	NA	117
590	US001	4	B	drought	7	inv	US001-9	red	NA	No	NA	29	0.0728828	15.6	22	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	7.5	1.6	22	13.6	117
591	US001	4	B	drought	7	inv	US001-9	red	NA	No	NA	29	0.0728828	15.6	22	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	16	4.5	NA	32	117
592	US001	4	J	control	30	inv	US017-8	red	NA	No	NA	47	0.188254388	21.9	56	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	6.5	1.2	1	NA	117
593	US001	4	J	control	30	inv	US017-8	red	NA	No	NA	47	0.188254388	21.9	56	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	28	5	NA	51	117
594	US001	4	J	control	30	inv	US017-8	red	NA	No	NA	47	0.188254388	21.9	56	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	11.8	2.9	19	21.5	117
595	US001	5	K	drought	30	inv	US001-2	red	NA	No	NA	59	0.282656463	30.7	108	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	23.5	6.2	16	47.7	117
596	US001	5	K	drought	30	inv	US001-2	red	NA	No	NA	59	0.282656463	30.7	108	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	12	10.6	2.4	9	NA	117
597	US001	5	K	drought	30	inv	US001-2	red	NA	No	NA	59	0.282656463	30.7	108	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	32	4.5	NA	61	117
598	US001	5	S	drought	4	inv	US017-4	red	NA	No	NA	55	0.250534625	22.2	61	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	12	4.6	0.9	9	NA	117
599	US001	5	S	drought	4	inv	US017-4	red	NA	No	NA	55	0.250534625	22.2	61	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	10.8	4.2	19	21.2	117
600	US001	5	S	drought	4	inv	US017-4	red	NA	No	NA	55	0.250534625	22.2	61	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	28	6	NA	58	117
601	US001	6	C	control	29	inv	US001-4	red	NA	No	NA	77	0.465648838	45.2	170	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	7.4	2.7	15	NA	117
602	US001	6	C	control	29	inv	US001-4	red	NA	No	NA	77	0.465648838	45.2	170	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	18.9	5.6	33	34.6	117
603	US001	6	C	control	29	inv	US001-4	red	NA	No	NA	77	0.465648838	45.2	170	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	44	7	NA	77	117
604	US001	6	J	control	9	inv	US017-7	red	NA	No	NA	69	0.406431563	40.2	142	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	9	2.2	9	NA	117
605	US001	6	J	control	9	inv	US017-7	red	NA	No	NA	69	0.406431563	40.2	142	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	21.3	4.5	32	42	117
606	US001	6	J	control	9	inv	US017-7	red	NA	No	NA	69	0.406431563	40.2	142	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	35	6	NA	75	117
607	US001	8	B	control	4	inv	US001-5	red	42	Yes	5.5	42	0.16492875	9.23	14	1	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	15.9	4.9	49	29.4	42
608	US001	8	B	control	4	inv	US001-5	red	42	Yes	5.5	42	0.16492875	9.23	14	1	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	42	27	5.5	56	50	42
609	US001	8	B	control	4	inv	US001-5	red	42	Yes	5.5	42	0.16492875	9.23	14	1	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	4.6	1.1	16	NA	42
610	US001	8	H	control	30	inv	US001-3	red	NA	No	NA	71	0.429364513	39.5	218	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	31	24.2	6.5	28	48.2	117
611	US001	8	H	control	30	inv	US001-3	red	NA	No	NA	71	0.429364513	39.5	218	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	12.2	3.7	10	NA	117
612	US001	8	H	control	30	inv	US001-3	red	NA	No	NA	71	0.429364513	39.5	218	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	39	7	NA	77	117
613	US001	9	O	control	9	inv	US001-1	red	NA	No	NA	69	0.417269738	48.3	166	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	1	13	8.6	2.8	9	NA	117
614	US001	9	O	control	9	inv	US001-1	red	NA	No	NA	69	0.417269738	48.3	166	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	3	117	33	6	NA	77	117
615	US001	9	O	control	9	inv	US001-1	red	NA	No	NA	69	0.417269738	48.3	166	0	342	14	7155	-38	193	45.6152333333333	-120.787533333333	-2.41980705288545	3.79663386630671	1.8409156556806	-1.08980480073329	2	32	17.1	4.2	30	33.7	117
616	US002	10	O	control	10	inv	US002-6	red	50	Yes	12.5	51	0.232313925	19.11	14	1	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	31	19.4	4.1	17	38.2	50
617	US002	10	O	control	10	inv	US002-6	red	50	Yes	12.5	51	0.232313925	19.11	14	1	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	3	50	32	6	42	58	50
618	US002	10	O	control	10	inv	US002-6	red	50	Yes	12.5	51	0.232313925	19.11	14	1	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	1	13	9.5	1.9	8	NA	50
619	US002	13	F	control	9	inv	US013-8	red	NA	No	NA	68	0.41122235	28.6	74	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	31	4.5	0.9	5	7.7	117
620	US002	13	F	control	9	inv	US013-8	red	NA	No	NA	68	0.41122235	28.6	74	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	3	117	37	8	NA	77	117
621	US002	13	F	control	9	inv	US013-8	red	NA	No	NA	68	0.41122235	28.6	74	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	1	14	1	0.3	1	NA	117
622	US002	15	L	drought	9	inv	US013-4	red	53	Yes	20	53	0.228936813	10.91	27	1	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	1	12	7.4	1.8	9	NA	53
623	US002	15	L	drought	9	inv	US013-4	red	53	Yes	20	53	0.228936813	10.91	27	1	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	31	19.2	5.2	22	38.4	53
624	US002	15	L	drought	9	inv	US013-4	red	53	Yes	20	53	0.228936813	10.91	27	1	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	3	53	29	5	118	55	53
625	US002	15	U	drought	5	inv	US013-3	red	NA	No	NA	60	0.301584	44.5	104	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	32	11.1	3.2	12	21.1	117
626	US002	15	U	drought	5	inv	US013-3	red	NA	No	NA	60	0.301584	44.5	104	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	3	117	31	4.5	NA	64	117
627	US002	15	U	drought	5	inv	US013-3	red	NA	No	NA	60	0.301584	44.5	104	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	1	12	3.3	1.6	5	NA	117
628	US002	18	Q	control	10	inv	US012-8	red	NA	No	NA	82	0.52808615	36.5	124	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	32	24.8	5.2	25	42.8	117
629	US002	18	Q	control	10	inv	US012-8	red	NA	No	NA	82	0.52808615	36.5	124	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	3	117	36	7.5	NA	82	117
630	US002	18	Q	control	10	inv	US012-8	red	NA	No	NA	82	0.52808615	36.5	124	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	1	14	8.8	2.1	12	NA	117
631	US002	19	N	drought	15	inv	US002-1	red	NA	No	NA	42	0.168227325	23.6	44	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	32	20.3	4.9	18	36.2	117
632	US002	19	N	drought	15	inv	US002-1	red	NA	No	NA	42	0.168227325	23.6	44	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	3	117	29	4.5	NA	51	117
633	US002	19	N	drought	15	inv	US002-1	red	NA	No	NA	42	0.168227325	23.6	44	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	1	12	5.4	1.5	9	NA	117
634	US002	2	N	control	9	inv	US002-7	red	NA	No	NA	49	0.207810225	14.7	16	0	208	19	7612	-30	209	46.1822666666667	-118.82615	-1.84764303244919	4.25916622328354	0.500223189920978	-1.82388537846705	2	31	5.1	1.2	5	8.5	117
